frame,x,y,z,confidence,source
262,-0.6088100175798488,-4.204693649280982,1.305781460397631,1.0,rover
262,-1.1643574810372934,-3.9741493121320204,1.3195045961378808,1.0,rover
262,-1.0263216873378045,-4.354562477935128,1.2868251998550617,1.0,rover
280,0.5426581579376365,-2.7149167134419647,1.4006808580009693,0.6,depth
280,0.27385187243250153,-3.060611495173722,1.388686539993662,0.6,depth
280,0.6438355964361245,-3.982886540703013,1.1242051088952354,0.6,depth
280,0.6308170903225659,-3.9188320429179573,1.205613931955021,0.6,depth
280,0.6420638015621655,-3.8213433525614815,1.1193857780508674,0.6,depth
280,0.6430359631197083,-4.079280431786977,1.3039296617377296,0.6,depth
280,0.37206429744290015,-3.2244594158491227,1.2334196887006017,0.6,depth
282,-0.7526533479641352,-3.82458952699545,1.3405437747594906,1.0,rover
282,-0.6147262168625631,-4.205047813291902,1.3079309108181427,1.0,rover
282,-1.17021460721535,-3.9743921683733143,1.3221654340086246,1.0,rover
282,-1.032287476113778,-4.354850454669766,1.2895525700672765,1.0,rover
460,2.0818482945228722,-3.5034347157406334,1.398782796683657,0.6,depth
460,1.9945308131665005,-3.6538902314376362,1.2846610698714398,0.6,depth
460,1.5026572140473817,-2.643214367049109,1.2596283463033568,0.6,depth
460,1.9907661149784992,-3.3844352726773637,1.3791483510377551,0.6,depth
462,0.543349623680561,-3.5033226701878744,1.3986176530724725,1.0,rover
462,0.7152275723898249,-3.8710178396830193,1.4083250253962454,1.0,rover
462,0.14186485374480146,-3.6915872318302374,1.3762026059112682,1.0,rover
462,0.31374280245406544,-4.059282401325382,1.385909978235041,1.0,rover
480,1.462250353772718,-2.4812909683821602,1.2519501507082966,0.6,depth
480,2.0825610190572776,-3.7138562153985073,1.4043367106722093,0.6,depth
480,2.0382225198225115,-2.8469600740908367,1.2875004105716137,0.6,depth
480,1.7014144426290017,-2.7803809094678495,1.2798031383583375,0.6,depth
480,2.0306422923778706,-2.728337016059728,1.3529916547160914,0.6,depth
480,2.0434664791981905,-3.590527189415066,1.4335502499402186,0.6,depth
480,2.0050816671315674,-3.6958972084238333,1.3156697791500995,0.6,depth
480,1.8762082795522734,-3.277279403705437,1.2684222091981014,0.6,depth
482,0.5454812732088924,-3.4990593963630423,1.3982941676644487,1.0,rover
482,0.7194410071597139,-3.8655946727667985,1.4133242080962474,1.0,rover
482,0.14553239351996988,-3.6899819028932175,1.3713592435730177,1.0,rover
482,0.3194921274707915,-4.056517179296974,1.3863892840048162,1.0,rover
660,2.0830922337278386,-4.776548852052112,1.05881864689926,0.6,depth
660,2.289137553717023,-4.695596988492357,1.16367327668641,0.6,depth
660,2.0879743486051443,-6.046576157445647,0.7058874824135167,0.6,depth
660,1.778669030435692,-5.224675141377949,1.0633909504104333,0.6,depth
660,2.354558312015909,-4.263210401210602,1.0047201184153773,0.6,depth
660,2.3534032353831824,-4.526454632176594,0.943347613333948,0.6,depth
660,2.3867871132034115,-4.181734760709689,1.145539105885673,0.6,depth
660,2.0833571594019,-4.787511295285313,0.9578598499388982,0.6,depth
660,2.3756358814106395,-4.196450056468474,1.0576231100194822,0.6,depth
660,1.9553773099899658,-5.045115440684268,1.121304061439543,0.6,depth
662,1.146396447897032,-3.870252306062625,1.2218132466548448,1.0,rover
662,0.9372412220829444,-4.217567731610558,1.2003170448713605,1.0,rover
662,0.7658632814585338,-3.641712967549962,1.2318272364933047,1.0,rover
662,0.5567080556444459,-3.9890283930978954,1.2103310347098204,1.0,rover
680,2.1539915928217006,-4.625399972306152,1.0007206093587557,0.6,depth
680,2.042776127230411,-4.909406002500823,1.0773004733194869,0.6,depth
680,2.050681569912958,-4.831703122907724,1.0100256262488567,0.6,depth
680,2.54580209702113,-4.047340010011031,1.018804311290745,0.6,depth
680,2.464060827764607,-4.038996170929977,1.1156998514879661,0.6,depth
680,1.9423720387501087,-5.0780982068788205,1.126139486929466,0.6,depth
680,1.8647760278960468,-5.123169989735241,0.9561513470471781,0.6,depth
680,2.3503719184730683,-4.336551966929117,1.0454553972494622,0.6,depth
680,1.998685047225097,-4.9267645247554155,1.0920164819475306,0.6,depth
682,1.1450290993172392,-3.8599003613927234,1.2232466131773891,1.0,rover
682,0.935919373104317,-4.207250321728829,1.2018660739497975,1.0,rover
682,0.7644664231118468,-3.6314045425666666,1.233131463120596,1.0,rover
682,0.5553566968989245,-3.978754502902772,1.2117509238930044,1.0,rover
860,4.559853226314072,-4.231096069227004,1.1532682552229252,0.6,depth
860,4.670147004610374,-5.153875890760758,1.2499344591792154,0.6,depth
860,4.557042388779237,-4.218681544622523,1.15267127598847,0.6,depth
860,4.72980209904634,-5.070303409165318,1.134638585687763,0.6,depth
860,4.776198976881996,-4.732746079371536,1.1502111856331256,0.6,depth
860,4.558341914151364,-4.308599522014987,1.1560763021523421,0.6,depth
860,4.691758287100266,-5.297796315819364,1.1204906542509743,0.6,depth
860,4.559603623105726,-4.228619523807626,1.1598651833457199,0.6,depth
862,3.3557206391876915,-4.6898104733276185,1.3541157071256869,1.0,rover
862,3.4071577845376626,-5.0924583416928,1.3460587735140936,1.0,rover
862,2.9153336217970853,-4.746158553638901,1.358606671280442,1.0,rover
862,2.9667707671470565,-5.148806422004082,1.3505497376688491,1.0,rover
880,4.662567552896686,-5.232739904087384,1.2099379816792153,0.6,depth
880,4.650650521099199,-4.471302906764534,1.3272331402326936,0.6,depth
880,4.667719429069653,-5.3510148629075465,1.2485792391946255,0.6,depth
880,4.789697870367373,-5.012729187131583,1.3023625982233593,0.6,depth
880,4.596481759421209,-4.198372861207612,1.11655202408635,0.6,depth
880,4.709232372142875,-5.289271534099101,1.1606240902831804,0.6,depth
880,4.652651326293588,-5.2008962872883,1.2124930349848306,0.6,depth
880,4.614737192804407,-4.10659782986403,1.200892067675128,0.6,depth
880,4.595493078892992,-4.841140007089773,1.205277292553655,0.6,depth
880,4.490362657095239,-4.061526735621513,1.1562011561314525,0.6,depth
880,4.836703278173369,-4.933598136881354,1.0490276648011592,0.6,depth
882,3.334479015440717,-4.688550145047664,1.3649342310732437,1.0,rover
882,3.3837242833003103,-5.09148620869891,1.357624497652954,1.0,rover
882,2.893780577903457,-4.742475773860871,1.3685277960605127,1.0,rover
882,2.94302584576305,-5.145411837512118,1.3612180626402228,1.0,rover
1260,4.259820443582225,2.1231802898848917,1.291970987445972,0.6,depth
1260,4.320204573311999,1.9614078847632372,1.3336744954385578,0.6,depth
1260,3.5570922047732054,2.52205614573714,1.3747129728642515,0.6,depth
1260,3.5346598774654905,2.5389481906581204,1.3441293793559699,0.6,depth
1260,4.3304102008993315,2.064116257431963,1.3957323952625715,0.6,depth
1260,3.488461050280793,2.5623920724952063,1.462489973386997,0.6,depth
1262,3.171571265315633,1.2673518776560608,1.4299878418814973,1.0,rover
1262,3.4957230661409584,1.022893589005327,1.4286630280633144,1.0,rover
1262,2.904254835699266,0.9129342144010012,1.4218609464114558,1.0,rover
1262,3.228406636524592,0.6684759257502673,1.4205361325932726,1.0,rover
1280,3.670789218085158,2.6447296073875273,1.4151787652323464,0.6,depth
1280,3.6378698923917057,2.4754317617952886,1.3544024281990044,0.6,depth
1280,4.3214761769896715,1.9696785213603436,1.2853751869509966,0.6,depth
1280,4.604546821750141,1.8024063926753477,1.3977506567431301,0.6,depth
1280,3.995360311992126,2.5202115271696743,1.1676427521544148,0.6,depth
1282,3.171888101135955,1.2716975106511248,1.4312815047331866,1.0,rover
1282,3.496228490498476,1.0274885529698763,1.430142726262013,1.0,rover
1282,2.904848463049351,0.9170734268371146,1.4230601380797954,1.0,rover
1282,3.2291888524118724,0.6728644691558661,1.421921359608622,1.0,rover
1460,5.690897235329532,2.017773361468355,1.4417263884949716,0.6,depth
1460,5.776508415296012,1.8247067620593094,1.3835659104580085,0.6,depth
1460,6.042540603263351,0.9780109208663408,1.5449721098541818,0.6,depth
1460,5.978823148000693,1.1689230266977906,1.3658760843795286,0.6,depth
1460,5.5566125899573295,2.2195965509918443,1.4702687671376051,0.6,depth
1460,5.918630353942953,1.348056067936862,1.3481221870250417,0.6,depth
1460,5.610004188813814,2.1486718056503618,1.4296106114818978,0.6,depth
1460,6.000047731314182,1.2903856946013728,1.4134137124616648,0.6,depth
1460,6.108454413605742,0.9952440120497531,1.4458142041506166,0.6,depth
1462,4.593722009721139,1.285035627334083,1.4707499865939662,1.0,rover
1462,4.743969331454503,0.9083847461763653,1.490646117752197,1.0,rover
1462,4.18227099125089,1.1197112509839575,1.448124558769579,1.0,rover
1462,4.332518312984254,0.7430603698262398,1.4680206899278099,1.0,rover
1480,5.970738689191659,1.2127536489445012,1.5534804765824282,0.6,depth
1480,8.582749303594111,2.9781606999375314,0.480239983260458,0.6,depth
1480,6.048373850999124,1.1645145080211652,1.5523937603422007,0.6,depth
1480,6.047747562263763,0.9363171175844635,1.599592001327463,0.6,depth
1480,5.97818922038474,1.142545255024841,1.5530861213593088,0.6,depth
1480,6.177820837293716,0.89940265869838,1.4484580642277871,0.6,depth
1480,5.975163508134937,1.2062127600417836,1.5196312930468452,0.6,depth
1482,4.583019287937056,1.2965223063936167,1.484208648617851,1.0,rover
1482,4.7310430881354275,0.9184823553158464,1.48748736238232,1.0,rover
1482,4.1712652634946705,1.1349624393623055,1.4455688670407667,1.0,rover
1482,4.319289063693043,0.7569224882845351,1.448847580805236,1.0,rover
1660,4.883022076237644,3.793269026237856,1.5705960219396364,0.6,depth
1660,4.671406854749582,3.6273320240433655,1.447362050222971,0.6,depth
1660,4.894727155677133,3.6791480734148485,1.465173335371634,0.6,depth
1660,4.562511651352268,3.590910363840348,1.4034635906147122,0.6,depth
1660,4.953712916043629,3.924574621348632,1.605300910927329,0.6,depth
1660,4.779481976639,3.6381505205667306,1.4424636278373815,0.6,depth
1660,3.9427142354039226,3.3455068675744766,1.4788116768375084,0.6,depth
1662,4.526882422719411,2.2439313762140625,1.5270622904076177,1.0,rover
1662,4.907599889622952,2.3800457012476404,1.5639824869835375,1.0,rover
1662,4.676973164680506,1.8261352029763094,1.5196375476203263,1.0,rover
1662,5.057690631584046,1.9622495280098875,1.5565577441962462,1.0,rover
1680,4.7566534106266305,3.668913577110504,1.4598610811545751,0.6,depth
1680,3.6402653446392135,3.219251084491524,1.4694744294269997,0.6,depth
1680,4.931148862380964,3.688934853370305,1.5084672203326481,0.6,depth
1680,3.6336612053294344,3.240216276970341,1.4155711381084208,0.6,depth
1680,4.958206521840391,3.7012399477101563,1.482440596133043,0.6,depth
1680,4.357307095550648,3.4989264386980885,1.3962534386081875,0.6,depth
1682,4.529716038106214,2.2342837754416465,1.5175464476994682,1.0,rover
1682,4.910477494331904,2.369245331281469,1.5580691808030795,1.0,rover
1682,4.679158891558685,1.816371597783771,1.5052076747768433,1.0,rover
1682,5.059920347784374,1.951333153623594,1.5457304078804546,1.0,rover
1860,3.112972179126496,4.635341504726995,1.5596495646769597,0.6,depth
1860,2.8474706967276333,4.591338113127211,1.5485444097588648,0.6,depth
1860,2.145711978523217,4.8911342847525265,1.5835060901731355,0.6,depth
1860,1.7738261344284747,4.676287530511415,1.5783434351692203,0.6,depth
1860,3.280792879700172,4.75032393556016,1.5254975591494462,0.6,depth
1860,3.5696330074276106,4.793362372948126,1.5976043943070577,0.6,depth
1860,3.7251807917111517,4.723782388526822,1.6032549923514414,0.6,depth
1860,2.9459222846224886,4.83581676319948,1.5908464973544998,0.6,depth
1860,2.943062347545758,4.078812356367802,1.5333395463864377,0.6,depth
1860,2.878640269674416,4.589877117613522,1.5505507214687657,0.6,depth
1862,3.857879920586758,3.1646416361700993,1.6357555857798827,1.0,rover
1862,4.212526186739238,3.3621203043662895,1.6437681703544014,1.0,rover
1862,4.073856002380919,2.77811390339828,1.6027913037291635,1.0,rover
1862,4.428502268533398,2.97559257159447,1.6108038883036822,1.0,rover
1880,3.8007036522587123,4.584490185132279,1.5199121701203433,0.6,depth
1880,2.6909618423109656,4.877499836266059,1.5842213114954058,0.6,depth
1880,3.6643584350602465,4.528002403749589,1.5391039107234674,0.6,depth
1880,2.7590511116761167,4.386670049617811,1.530915840224864,0.6,depth
1880,2.5035350922901554,4.6971785935045345,1.5537550790535717,0.6,depth
1880,3.70438839540867,4.702020335883176,1.5937254694481988,0.6,depth
1880,3.709892685798354,5.147363613718666,1.5834155532066059,0.6,depth
1880,2.384959182185357,4.906641522363559,1.57354611282342,0.6,depth
1880,2.8163478965848117,4.784134917129742,1.5817522254151897,0.6,depth
1880,3.766091987950439,4.619679172999287,1.5904740670057695,0.6,depth
1880,3.413649597447984,4.404580366681905,1.558744706377547,0.6,depth
1880,2.812046690386187,4.037867335022465,1.5210834672756017,0.6,depth
1880,3.9200106282239946,5.115775593755924,1.5765917010303974,0.6,depth
1880,3.7079467929703824,4.813830963309022,1.6020694101935318,0.6,depth
1880,3.117454091662824,4.703600331292912,1.5577482814834158,0.6,depth
1882,3.852056456859482,3.1544369128387344,1.6268815333017141,1.0,rover
1882,4.2035362884262675,3.357563596754647,1.6330034842251628,1.0,rover
1882,4.074062342470386,2.7712511134051465,1.594974952999835,1.0,rover
1882,4.425542174037172,2.974377797321059,1.6010969039232836,1.0,rover
2060,2.864450527763199,4.100337682066519,1.4210745714449413,0.6,depth
2060,2.704153140469528,4.0590344137145635,1.417004011937579,0.6,depth
2060,3.3526625234617176,4.425454461088491,1.5560452585347597,0.6,depth
2060,2.9344562777827425,4.203371214923177,1.3174169947497094,0.6,depth
2060,2.6293861144650696,3.985291434857097,1.4691576834682563,0.6,depth
2060,2.6046879283634192,4.593853817633694,1.2829284280348692,0.6,depth
2060,2.900618442564958,4.2251465404658255,1.3432964152725124,0.6,depth
2062,3.7864646037458516,3.2279491942416425,1.5849820957400254,1.0,rover
2062,4.119521842312023,3.456396671607079,1.6264625239447261,1.0,rover
2062,4.035791936688759,2.8610435607184725,1.6037474131244331,1.0,rover
2062,4.36884917525493,3.0894910380839087,1.6452278413291337,1.0,rover
2080,3.791424815830371,4.837684243927367,1.5685641856342192,0.6,depth
2080,3.9042549102506827,4.807991697727937,1.5133147563887608,0.6,depth
2080,2.793011395887463,4.032990456241393,1.4176218407686698,0.6,depth
2080,3.756305224670692,4.729629059188499,1.5917778603525603,0.6,depth
2080,3.1668793159012254,4.361248827617922,1.5704794205470232,0.6,depth
2080,3.0374466388016597,4.192518909184621,1.576465079920752,0.6,depth
2080,3.4625006488227714,4.5301115491430775,1.491854877142489,0.6,depth
2080,3.328907532523612,4.754921667501339,1.392039360711046,0.6,depth
2080,3.9095386607881952,4.9361619555437315,1.5640701086445419,0.6,depth
2080,3.857293292518882,4.778031857793236,1.487996216841495,0.6,depth
2082,3.7929683284872517,3.224464956786638,1.6225886990523364,1.0,rover
2082,4.12864485334276,3.4486042652569466,1.6663932771165182,1.0,rover
2082,4.0379697042223075,2.8545072093960555,1.6381318980028712,1.0,rover
2082,4.373646229077817,3.078646517866364,1.6819364760670532,1.0,rover
2460,-0.46746585672681407,6.78347635849418,1.7989867672158615,0.6,depth
2460,0.5736187750073838,7.611933352508951,1.6418241797890323,0.6,depth
2460,0.7952447290108989,7.676296424771331,1.6652602690809344,0.6,depth
2460,0.733176625810687,7.424694280179683,1.6093896396612544,0.6,depth
2460,0.8434641689285554,7.87910493248769,1.6820948163565614,0.6,depth
2460,0.3652139008206445,7.444052942951666,1.6074688271463267,0.6,depth
2460,0.7851334474282212,7.676150306154672,1.6644121410946453,0.6,depth
2460,0.5907339136104379,7.8341044249876814,1.6902072113218851,0.6,depth
2460,-0.019878105249760303,7.359079974600319,1.6996440749892212,0.6,depth
2460,0.858924545207936,7.704384734458621,1.6799589657205782,0.6,depth
2460,0.7313148998199338,7.481221140347793,1.6242949859530964,0.6,depth
2460,0.6852936875597452,7.93684979444766,1.7128214296409325,0.6,depth
2460,0.8069818223546993,7.626966560734241,1.6510994943742248,0.6,depth
2462,0.45340072538430054,5.80520529078425,1.756406960721734,1.0,rover
2462,0.8190989443376235,5.972327286405506,1.7000948729080494,1.0,rover
2462,0.6301979826003954,5.401134925555633,1.7053592400588269,1.0,rover
2462,0.9958962015537185,5.56825692117689,1.6490471522451422,1.0,rover
2480,0.21904005105097135,7.405055915586862,1.613085521435687,0.6,depth
2480,0.11315697986105167,7.773632206176352,1.7418081669390013,0.6,depth
2480,0.36826398780094954,7.804296175618179,1.7115745573791086,0.6,depth
2480,-0.6408743794886842,6.662451910393521,1.7907180934138296,0.6,depth
2480,0.2513030211800983,7.656305261711346,1.6856725675685456,0.6,depth
2480,0.7197504138551386,7.4746132962397605,1.63909294767368,0.6,depth
2480,-0.26429910028739,7.604082459824453,1.786959032767411,0.6,depth
2480,0.025329301198263376,7.689122728230691,1.7298978072047309,0.6,depth
2480,-0.5519023640476381,7.3381479494916295,1.8528923586040995,0.6,depth
2480,-0.5792790581630713,6.6728484109197215,1.8500000492064552,0.6,depth
2480,0.054648840814836785,7.570493131374159,1.6861578407114988,0.6,depth
2482,0.36704952367167265,5.7311018914461185,1.7512047496783434,1.0,rover
2482,0.7297253799157897,5.90388689091612,1.692488761602282,1.0,rover
2482,0.5506215571918366,5.329631965517269,1.7036736326711057,1.0,rover
2482,0.9132974134359535,5.502416964987271,1.6449576445950442,1.0,rover
2660,2.4192518880584517,4.04580999834513,1.3523802675937016,0.6,depth
2660,2.5935592525486237,4.159492716505241,1.4629375007562269,0.6,depth
2660,3.017584995221877,4.46699001391729,1.517909964881502,0.6,depth
2660,2.846741098181223,4.395490181520071,1.4431588918859994,0.6,depth
2660,2.4751994225698724,4.144489305770818,1.4055213188685323,0.6,depth
2660,3.368606248837129,5.059925966706436,1.3843382354703242,0.6,depth
2660,3.2434683799624247,4.444896548457637,1.240901920078972,0.6,depth
2662,2.0846319653456336,5.5468440230090215,1.612776614604311,1.0,rover
2662,1.8171173042515418,5.242349980752479,1.5892121428303663,1.0,rover
2662,1.7506462878808966,5.8386781154109695,1.6333297107300162,1.0,rover
2662,1.483131626786805,5.534184073154427,1.6097652389560715,1.0,rover
2680,3.3065636313666387,4.74054330703564,1.4149734739082909,0.6,depth
2680,2.4310314827379544,4.06954184999575,1.426744120896165,0.6,depth
2680,3.7815733410441608,5.033730216397699,1.3991164740361797,0.6,depth
2680,2.9585103808198987,4.585549369285425,1.369852237436152,0.6,depth
2680,2.483714154070297,4.1348775963042055,1.312112610342644,0.6,depth
2680,2.648050253167091,4.312263193969964,1.4763690535093508,0.6,depth
2682,2.094590085927381,5.549607519923799,1.5952379250347057,1.0,rover
2682,1.8268032541456038,5.24524406461264,1.573122324311911,1.0,rover
2682,1.7608632770965658,5.8417798238269185,1.6151818940364864,1.0,rover
2682,1.4930764453147887,5.537416368515759,1.5930662933136917,1.0,rover
2860,3.418187653459521,6.308943341004395,1.058185329504159,0.6,depth
2860,3.5512777650949916,5.8165376197299485,0.928257944862017,0.6,depth
2860,3.5929744960415566,5.74117457518907,0.8748572565299413,0.6,depth
2860,3.497289369293589,6.063552382281205,0.9141533084965601,0.6,depth
2860,3.690825182429364,5.240998641954879,0.8561912930374123,0.6,depth
2860,3.344586264688037,6.678306155205095,0.9857527598384749,0.6,depth
2860,3.4502534319387816,6.184680977348812,1.1196359867837598,0.6,depth
2860,3.6765216130583127,5.339041895523504,0.8833736243728341,0.6,depth
2862,2.268896614153791,5.819902916192734,1.1429361182676856,1.0,rover
2862,2.3716756194168718,5.428476891362504,1.1104070057262185,1.0,rover
2862,1.8398171983128786,5.706311884922586,1.154068616487121,1.0,rover
2862,1.9425962035759594,5.314885860092355,1.121539503945654,1.0,rover
2880,3.4495803818808013,6.263086498686407,1.0537013693576383,0.6,depth
2880,3.6770150230463257,5.405246922331438,1.0241759984431267,0.6,depth
2880,3.6277706585826173,5.546159036809592,0.8675407994558911,0.6,depth
2880,3.490869781131436,6.092243691335837,0.9364902109058826,0.6,depth
2880,3.5230871331407396,6.064224402372433,1.0314310017431212,0.6,depth
2880,3.694136399594765,5.780161443184223,0.9870806293377831,0.6,depth
2880,3.4335805275627775,6.631839059121687,0.9612771136424079,0.6,depth
2880,3.672804442045652,5.318462842889003,0.8727961676585589,0.6,depth
2880,3.4428665602029076,6.286693121593534,0.9531020414001795,0.6,depth
2882,2.2591540324744033,5.830284453666931,1.1613156870653174,1.0,rover
2882,2.3621442094194576,5.4389786829349225,1.1280167795058265,1.0,rover
2882,1.8300988544953587,5.716502349790615,1.171379835655742,1.0,rover
2882,1.9330890314404132,5.325196579058607,1.1380809280962512,1.0,rover
3060,3.7969810556923456,5.731285862795762,0.9674535143013718,0.6,depth
3060,3.7388898383202935,6.301355975263018,1.0030384003418678,0.6,depth
3060,3.758311574409769,5.602132021750264,0.9546300384750831,0.6,depth
3060,3.837526472455302,5.23696721660225,0.9799749675057297,0.6,depth
3060,3.8924670913309236,5.885700823691649,0.8707597129834825,0.6,depth
3060,3.5070082527069704,6.582784091286315,0.9038233077772668,0.6,depth
3060,3.6105483250730406,6.517391012476108,0.8131064221375892,0.6,depth
3060,3.6361993135401045,6.337354055626313,0.8645283108420767,0.6,depth
3060,3.743440182757511,5.704840618850426,0.9415808826332542,0.6,depth
3062,2.3956824118765963,5.878907472649233,0.9804381031025754,1.0,rover
3062,2.4850057746550505,5.48286482227905,0.9831869118827824,1.0,rover
3062,1.9632197158716032,5.781204787978501,0.9566431042115445,1.0,rover
3062,2.0525430786500576,5.385162137608319,0.9593919129917515,1.0,rover
3080,3.7510416442227785,5.602066988524331,1.0391072601889542,0.6,depth
3080,3.7908724985812556,5.363190936535907,0.8662283833735609,0.6,depth
3080,3.7268826948338427,5.659537560389882,1.0186692793137408,0.6,depth
3080,3.601235025811646,6.765843485086531,0.8880053791653283,0.6,depth
3080,3.634461395774313,6.486336952515489,0.849590112618406,0.6,depth
3080,3.7746287485049796,5.573826534139712,1.0352541057648004,0.6,depth
3080,3.689698158943343,6.758302747390756,0.987510592941811,0.6,depth
3080,3.6591277910182143,6.135862752119164,0.8245616164824592,0.6,depth
3080,3.7794685973779765,5.533984044686682,0.9046462928964686,0.6,depth
3082,2.402866088790375,5.87883897129208,0.9814622506203993,1.0,rover
3082,2.492290646236353,5.482818780931463,0.9841561979715929,1.0,rover
3082,1.9704308249328364,5.781029327693567,0.957608190345623,1.0,rover
3082,2.0598553823788146,5.385009137332949,0.9603021376968167,1.0,rover
3260,5.115638995840652,7.106830559778112,1.5520202027251373,0.6,depth
3260,5.976367942202404,7.366059653743293,1.5559602124116938,0.6,depth
3260,5.377047801345073,7.206215703522544,1.6395178881657895,0.6,depth
3260,4.705096751085414,6.987356083341557,1.6473920886660056,0.6,depth
3260,6.013240884771265,7.333739597256726,1.5247373463226865,0.6,depth
3260,5.961806002019245,7.3234424325098875,1.5481546262852999,0.6,depth
3260,4.838366484238978,7.107434673280673,1.656774135494398,0.6,depth
3262,5.42687369441711,5.899302822828423,1.7250488694585429,1.0,rover
3262,5.818180708852099,6.007227373028742,1.7332410558598872,1.0,rover
3262,5.5447018669101915,5.471337048995154,1.7349391775544474,1.0,rover
3262,5.936008881345181,5.579261599195473,1.7431313639557915,1.0,rover
3280,5.293950675694447,6.680158792029598,1.4470730034112729,0.6,depth
3280,6.168412862518513,6.7713917510261545,1.4908135486826655,0.6,depth
3280,6.479196606505416,6.841085712612555,1.594371106040026,0.6,depth
3280,5.89797979521343,6.764401610616742,1.4929546412518775,0.6,depth
3280,5.185074808594143,6.680008131884721,1.6406230567822109,0.6,depth
3280,6.283955089287637,6.771156619104472,1.468016627897902,0.6,depth
3282,5.8273605109649145,5.441412339961987,1.6826176393026173,1.0,rover
3282,6.22691979574286,5.513165208446061,1.6889345857203228,1.0,rover
3282,5.90567487522059,5.0044772267179845,1.6921343175928365,1.0,rover
3282,6.305234159998535,5.076230095202058,1.6984512640105418,1.0,rover
3460,3.732386096681962,7.992368560658162,1.8845049907926912,0.6,depth
3460,2.7655088537255086,8.00102318712852,1.6081639218220898,0.6,depth
3460,2.4886411778492605,6.8218909918857245,1.8036079674829408,0.6,depth
3460,3.751958508003972,8.1190087756994,1.7951647858550595,0.6,depth
3460,2.449862846462483,7.111981183420936,1.8324832057531135,0.6,depth
3460,2.880454316566251,6.972916494750327,1.7731466707301768,0.6,depth
3460,2.8592581247263658,7.337874931628991,1.785906974792456,0.6,depth
3460,3.4484600091767224,7.159785390094581,1.7832787609677987,0.6,depth
3460,3.668372366657692,7.920161543415973,1.7544519780991552,0.6,depth
3460,3.742351593652422,8.148259491771046,1.7449014565608132,0.6,depth
3462,4.747198861192789,7.053954116755759,1.806349074532651,1.0,rover
3462,4.871292074066203,7.440399434182309,1.816192405160339,1.0,rover
